sentiment,message,tweetid,predicted_sentiment,confidence_score
1,"RT @climateprogress: Brace yourself for a bitterly cold winter, as climate change shifts the polar vortex: https://t.co/AzExUHPNIL https://Ã¢â‚¬Â¦",793528506936336384,neutral,0.690585732460022
1,RT @NatGeoChannel: One of the easiest ways to help combat climate change in your daily life is to stop eating beef. Here's why:Ã¢â‚¬Â¦,793529131287744512,neutral,0.5087893009185791
1,RT @lifeaseva: Taking shorter showers and buying reusable bottles won't stop global warming. It's the main result of our agriculture demandÃ¢â‚¬Â¦,793529576769159172,negative,0.7403761148452759
1,@reinccarnate like police brutality or global warming or animal endangerment. not something petty like a damn green cup.,793530303298015232,negative,0.9181776642799377
2,Company directors to face penalties for ignoring #climate change #auspol https://t.co/0I572OeAXg via @Jackthelad1947,793531127172431872,negative,0.5119930505752563
0,"RT @taehbeingextra: i still can't believe this gif of taehyung saved the human race, stopped global warming and watered every plant onÃ¢â‚¬Â¦",793531583005360128,positive,0.868142306804657
2,RT @guardian: Rio's famous beaches take battering as scientists issue climate change warning https://t.co/XG5tVwjkcl,793532073428471808,neutral,0.5936477184295654
1,"Watch Before the Flood, an urgent call to arms about climate change https://t.co/nUSmPnmaog #misc #feedly",793533066421473280,neutral,0.8487017750740051
0,"RT @kinetophone_com: One of the most interesting collaborations for Leonardo Di Caprio's climate change doc. Now on air 
Before the... httpÃ¢â‚¬Â¦",793533188912058368,positive,0.8966587781906128
0,I knew if it warmed up that someone would pull that climate change shit... Not saying it doesn't exist but come on,793533378121334784,negative,0.8042306900024414
2,"RT @Reuters: In a rare move, China has criticized Trump's plan to exit the Paris Agreement on climate change:Ã¢â‚¬Â¦",793534381633576960,negative,0.5635791420936584
1,RT @JayMontanaa300: 84 degrees in Atlanta......in November..........do you still believe that global warming is not happening???,793535591069716480,neutral,0.5782682299613953
2,"RT @deltalreed_l: Polar vortex shifting due to climate change, extending winter, study finds
https://t.co/enqjjXpMsz Marco say climate chanÃ¢â‚¬Â¦",793536103454171136,neutral,0.8935593366622925
1,RT @povpaul: It's literally 75Ã‚Â° outside and it's november 1st global warming can https://t.co/Lk6B7zUZtp,793536278184751106,neutral,0.6501346230506897
2,RT @guardian: Rio's famous beaches take battering as scientists issue climate change warning https://t.co/XG5tVwjkcl,793536789621444608,neutral,0.5936477184295654
1,When the weather is 75 degrees+ in November but you're also worried about climate change. #climatechange #weatherÃ¢â‚¬Â¦ https://t.co/JMJ7lCnCZ0,793539233549918208,neutral,0.5167264342308044
2,RT @Aquanaut1967: What can robot shellfish tell us about climate change's impact on marine species? https://t.co/sqo7opKShj via @SmithsoniaÃ¢â‚¬Â¦,793540691448082432,neutral,0.9236122965812683
0,If you aren't watching Leonardo's documentary on climate change then wyd,793541128532340736,neutral,0.7558460235595703
1,RT @lifeaseva: Taking shorter showers and buying reusable bottles won't stop global warming. It's the main result of our agriculture demandÃ¢â‚¬Â¦,793542525017550849,negative,0.7403761148452759
0,RT @jko417: @michaelkeyes @Blurred_Trees @cristinalaila1 come on motherfucker I'm getting real bored &amp; fuck climate change https://t.co/n5Ã¢â‚¬Â¦,793542940618391552,negative,0.8958243727684021
1,Importance of climate change emergency prep work https://t.co/0KqhUtei3u,793544280727969792,neutral,0.807765781879425
0,You can watch Leonardo DiCaprio's climate change documentary right here #climatechange https://t.co/RBB8MHjA1O,793544311300296708,neutral,0.6390615105628967
-1,Liberals changed the term 'global warming' to 'climate change'; because it didn't. Only a $ laundering for Plutocracy #PoliticallyReactive,793544823579873280,negative,0.7627144455909729
2,"RT @WorldfNature: Polar vortex shifting due to climate change, extending winter, study finds - Washington Post https://t.co/gB6dBddyEG",793546459257925633,neutral,0.9229174256324768
1,RT @JayMontanaa300: 84 degrees in Atlanta......in November..........do you still believe that global warming is not happening???,793546518246596608,neutral,0.5782682299613953
0,@JohnFromCranber @ByronYork @MZHemingway @FDRLST Trump has secret island where he is making climate change accelerator!,793547512082726944,neutral,0.6737458109855652
2,"RT ReutersWorld: In a rare move, China has criticized Trump's plan to exit the Paris Agreement on climate change:Ã¢â‚¬Â¦ https://t.co/fLUE2KPnPH",793548017467023360,negative,0.5850591063499451
1,"#Wisconsin people, climate change is real Vote #democrat Stand against @PRyan and show him actions speak louder https://t.co/sic6JdCyTw",793548650987212800,neutral,0.6674447059631348
2,RT @ClimateCentral: Celeb-packed @yearsofliving wants to make climate change a voting issue https://t.co/LVhsrFLoiX via @mashableÃ¢â‚¬Â¦,793549543442903040,neutral,0.7772943377494812
1,"Government has failed 
'Australian business woefully unprepared for climate change post Paris agreement' #auspol https://t.co/FD6MZmKEKA",793551186678775808,negative,0.7639877200126648
1,RT @Doughravme: Left pressures Clinton for position on pipeline https://t.co/XBr4ogxQu3 Back #JILL &amp; work at slowing climate change for ourÃ¢â‚¬Â¦,793551281948270592,neutral,0.8349021673202515
-1,"1999: you'll die due the Y2K Bug. 2008: ditto, climate change. 2016: all you own will be hacked. Not quite, say IÃ¢â‚¬Â¦ https://t.co/9pgFmFDhcE",793551332984647680,negative,0.8793118000030518
1,"RT @Greenpeace: If climate change goes unchecked, many areas in southern Europe could become deserts. https://t.co/PGRHflqMtb #scary https:Ã¢â‚¬Â¦",793551492833611776,negative,0.7533186674118042
1,"RT @whomiscale: ahem, ahem, [coughing on smog] sorry. anyways, global warming isn't real",793551559179112448,negative,0.7881056666374207
1,RT @rabihalameddine: Trump calls global warming a Chinese hoax. Clinton emails.,793551802855665664,negative,0.5358225703239441
1,It's fucking November and I'm still in t shirts and track shorts. You can't tell me climate change isn't real.,793552920759246848,negative,0.8705565333366394
1,"I used to look the other way at climate change issues, till I had to pay attention. It's real and saddening. We are killing everything.",793553070819074048,negative,0.8677043318748474
1,"76 on November 1st? Fuck this shit if you don't think climate change is real, wake the fuck up",793553594083672065,negative,0.953880250453949
2,RT @grist: .@LeoDiCaprioÃ¢â‚¬â„¢s new climate change film is now streaming https://t.co/8CKrsPU065 #BeforeTheFlood https://t.co/g8ViS3Wovr,793553646667563008,neutral,0.797583281993866
0,Leo Dicaprio is seriously concerned about climate change. Except when Canne film festival is on. Then he's concerned about boats and pussy.,793553679706185728,neutral,0.5040894150733948
1,"RT @extinctsymbol: Eating meat is a leading cause of habitat destruction, species extinction and climate change: https://t.co/i4EkZI4Wh6",793559832531959808,negative,0.7685436606407166
1,SPPI is a green advocate and helps in the preservation of more trees to help curb climate change. https://t.co/ClawMrUPJJ #exteriorpainters,793563351750148096,positive,0.75849848985672
1,73 degrees on November 1st.. But global warming isn't real right?,793563925631475712,neutral,0.5360056757926941
1,RT @lifeaseva: Taking shorter showers and buying reusable bottles won't stop global warming. It's the main result of our agriculture demandÃ¢â‚¬Â¦,793564339034730496,negative,0.7403761148452759
1,I do not understand how people still don't believe in climate change,793566985988759552,negative,0.8570069670677185
1,"@icouldbeannyone IÃ¢â‚¬â„¢m creating a new think tank for climate change, would you join and post your tweet also at https://t.co/u1UbQXLmrF ?",793567352600354816,neutral,0.8236319422721863
1,RT @gracestout_: Y'all wanna argue about whether climate change is real meanwhile it's 70 in November and the arctic is literally disappearÃ¢â‚¬Â¦,793569214615449600,neutral,0.500281810760498
2,"RT @Alex_Verbeek: Polar vortex is shifting due to climate change: extending winter 

https://t.co/MB3jpJY3Mn #climate #weatherÃ¢â‚¬Â¦",793569995011788801,neutral,0.9036598801612854
1,RT @preston_spang: It's November 1st and the high today is 85Ã‚Â° yet somehow people still say global warming isn't real. Ã°Å¸â„¢Æ’Ã°Å¸â„¢Æ’Ã°Å¸â„¢Æ’,793570106378969089,negative,0.6312951445579529
0,Is climate change sexist? Ã°Å¸â€˜â‚¬ https://t.co/GamBF0ruDx,793570414802956288,negative,0.4999390244483948
1,RT @DJ_Pilla: Everyone pls watch @LeoDiCaprio documentary #BeforetheFlood It is an important/interesting look at climate change. https://t.Ã¢â‚¬Â¦,793570797227012096,positive,0.8860403895378113
1,"@Sanchordia We really don't have time to play politics with climate change, we need to start hurrying it along.",793572554891857922,negative,0.6750504970550537
0,"RBReich: I'm often told that climate change is a middle-class issue, and the poor care more about jobs and wages. Ã¢â‚¬Â¦ https://t.co/mO14qf6ZbL",793573141335437312,negative,0.4849816858768463
1,First day of November and the high was 88 degrees. Good thing climate change isn't real.,793573325171748865,positive,0.3577014207839966
1,RT @SydneySakharia: the weather SAYS '75 degrees' but it MEANS 'global warming',793574519180898304,neutral,0.5543695092201233
1,RT @GStuedler: Cartoon: If the media covered climate change the way it covers Hillary's email https://t.co/gvWN4WUWS5,793576155915907077,neutral,0.8190951347351074
1,RT @Oldyella49: Seriously? They're endorsing someone that denies global warming. They should be ashamed. https://t.co/tbyRI6pWVF,793576658464681984,negative,0.8941447734832764
1,@kkfla737 I don't think Rubio is gonna lose although I'm not afraid to say he doesn't have my vote. 2017 and still denying climate changeÃ°Å¸â€˜Å½,793576677158842369,negative,0.647956907749176
1,"No, climate change is NOT a Ã¢â‚¬Ëœnatural cycle.Ã¢â‚¬â„¢ 
10 ways we can tell humans are affecting it: https://t.co/VXlRfpyi7u",793577222632247296,neutral,0.5709311366081238
1,"v upset on this, the most beautiful day of 2016, because a) I didn't bring my camera to campus and b) climate change is terrifying",793577240923631616,negative,0.9059373736381531
2,RT @ChristopherWr11: Australian business woefully unprepared for climate change https://t.co/lnstFEbiNS via @smh,793577861948903428,negative,0.5018333792686462
1,RT @GlblCtzn: Want to help help fight climate change? Simple Ã¢â‚¬â€Ã‚ go vegan. #WorldVeganDay. https://t.co/YiUmDXYizZ,793578980775452673,positive,0.5814536213874817
0,Yo your mcm doesn't believe in climate change,793580630655152128,negative,0.6403015851974487
2,"In rare move, China criticizes Trump plan to exit climate change pact https://t.co/t98n438LhW via @Reuters",793580968632315904,neutral,0.6469603776931763
0,"RT @RBReich: I'm often told that climate change is a middle-class issue, and the poor care more about jobs and wages. The... https://t.co/9Ã¢â‚¬Â¦",793586032314769408,negative,0.5319897532463074
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793586707937521664,neutral,0.8241775035858154
1,RT @lifeaseva: Taking shorter showers and buying reusable bottles won't stop global warming. It's the main result of our agriculture demandÃ¢â‚¬Â¦,793586893321478144,negative,0.7403761148452759
1,We rly need to start listening to Leonardo DiCaprio because global warming is real &amp; happening like how tf is it 80 degrees in November,793587540720705536,neutral,0.5704555511474609
0,RT @Jackthelad1947: It's a man's world when it comes to climate change @huffpostblog https://t.co/M3U8HHqUGe #auspol @ABCcompass #thedrum #Ã¢â‚¬Â¦,793588074584211456,neutral,0.7981703877449036
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793588540898680832,neutral,0.8241775035858154
1,"RT @cybersygh: Given that animal agriculture is the leading cause of climate change, adopting a vegan diet is the most practical course, ifÃ¢â‚¬Â¦",793589195818299397,neutral,0.7225525379180908
0,RT @Slate: You can now watch Leonardo DiCaprioÃ¢â‚¬â„¢s climate change doc online for free: https://t.co/jk1o40AdX3 https://t.co/YcOXnfsWsm,793589459987996672,neutral,0.6026299595832825
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793589494205206529,neutral,0.8241775035858154
2,"RT @ReutersWorld: In a rare move, China has criticized Trump's plan to exit the Paris Agreement on climate change:Ã¢â‚¬Â¦",793589521514455040,negative,0.5692987442016602
1,What sparked global warming? People did. HereÃ¢â‚¬â„¢s how. https://t.co/hzWiFPmaGK,793590456395390977,neutral,0.8297761082649231
0,Here's how to watch Leonardo DiCaprio's climate change documentary for free online https://t.co/lIvnxS6A1h https://t.co/blzMpQfaGs,793590486195810304,neutral,0.5971805453300476
1,"RT @b33mh: First day of November, but it feels more like June. And then we have all these people dismissing the subject of climate change. Ã°Å¸â€˜â‚¬",793590650251964416,negative,0.641089677810669
-1,"@Taniel @LVBurke The Russians did it - oh wait, is this when we blame global warming",793591109209432065,neutral,0.6739146709442139
0,@lisa_alba Fact? I think #Geo #Engineering is mainly to try to get a grip of climate change personally,793592896842792961,neutral,0.8189799189567566
1,@JenniferGrayCNN @hm5131_massey Of course one candidate believes in the science of climate change the other dismisses it.,793592969827844104,negative,0.5634061098098755
2,"@guardian: #Rio's famous beaches take battering as scientists issue climate change warning https://t.co/HxwsuF4bSs'
#Brazil @ABC @r",793593923071541248,neutral,0.5159526467323303
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793596483979411457,neutral,0.8241775035858154
1,"RT @350Pacific: The real battle against climate change won't be fought in airconditioned meeting 
rooms.https://t.co/qwAKF42rfD https://t.cÃ¢â‚¬Â¦",793598210887462912,neutral,0.7010683417320251
1,RT @RacingXtinction: One of the easiest ways to help combat climate change is to stop eating beef #BeforeTheFlood #RacingExtinction https:/Ã¢â‚¬Â¦,793598296103190528,neutral,0.7054110765457153
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793600715310583808,neutral,0.8241775035858154
1,"RT @HillaryforOH: 'Are you going to vote for a president who will fight climate change, or a president &amp; Congress who don't even beliÃ¢â‚¬Â¦",793602981463592960,negative,0.5492273569107056
2,Celeb-packed 'Years of Living Dangerously' wants to make climate change a voting issue https://t.co/79YPys4Yru @YEARSofLIVING,793604840287076353,negative,0.6568553447723389
1,@LeoDiCaprio Thanks for the great documentary on climate change. It really hit home! Please check out this project https://t.co/fUiwrUtDDA,793606664276545537,positive,0.979556679725647
0,"RT @RBReich: I'm often told that climate change is a middle-class issue, and the poor care more about jobs and wages. The... https://t.co/9Ã¢â‚¬Â¦",793607129403764736,negative,0.5319897532463074
1,RT @Waight4NoOne: don't come at me talking reckless about global warming not being real when it's 80 degrees in November.,793607904167198721,negative,0.7121769189834595
0,"It's November is Wisconsin and I just mowed my lawn. If this is a result of global warming, then we're on the right track!",793608976650805248,positive,0.702685534954071
1,RT @mags_mcm: @ global warming ur ruining my fall pls stop,793612177248772096,negative,0.9175537824630737
1,I voted!!! Yes I voted for the crooked nasty evil one! Mostly because she believes global climate change is real. #imwithnasty,793612782323179521,negative,0.8728121519088745
2,"RT @CNBC: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/JgUDxr3shb",793612856210096128,neutral,0.5823410153388977
0,RT @WorldfNature: Leonardo DiCaprio's climate change documentary is free for a week - Mashable https://t.co/IhojVY4avK,793614588277391362,neutral,0.5468694567680359
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793615109083963396,neutral,0.8241775035858154
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793616740345192449,neutral,0.8241775035858154
2,RT @business: Inside one Republican's attempt to shift his party on climate change https://t.co/UuMQS6Pny2 https://t.co/OA1gYaKtSt,793617246232846340,neutral,0.8409526944160461
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793619910324658176,neutral,0.8241775035858154
1,"#ForeignPolicy spans from dealing with other nations on global issues like, energy and climate change to trade. #FP2016election",793621061816422400,neutral,0.8944168090820312
2,Top university stole millions from taxpayers by faking global warming research - https://t.co/hwTRe5ooPU https://t.co/qJuf3GS7QM,793621948584501249,negative,0.7764556407928467
1,happy november the high temperature is still in the 80s global warming is real and the natural progression of time means nothing,793622003303354368,neutral,0.44132623076438904
0,"I certainly agree 2 the climate change argument, interconnectedness is not a threat.https://t.co/pOdpMWDubw,Ã¢â‚¬Â¦ https://t.co/SwSENORxsi",793625054047244288,positive,0.6077501773834229
1,Oil &amp; gas as part of the solution to global warming: materials. Read https://t.co/rg5sqrlkfG,793625178332729344,neutral,0.8670282959938049
1,@realDonaldTrump you need to believe in climate change! Do it and you have my vote. If not it's going to @HillaryClinton,793627262742622209,neutral,0.4948377311229706
-1,"In my opinion,climate change is nothing more than a way 2 remove our money from our pockets 4 their greeny projectsÃ¢â‚¬Â¦ https://t.co/uhlZaSzFmb",793627267368820736,negative,0.7391325235366821
1,RT @World_Wildlife: Saving forests is crucial to fighting climate change. WWF's Josefina BraÃƒÂ±a-Varela blogs for #BeforetheFlood: https://t.Ã¢â‚¬Â¦,793628341668544512,neutral,0.6810269355773926
0,RT @TheSteve12: @MAnotGinger @brithume @NBCNews Whew. I thought they were going say sexism brought us 'global warming'. There might be someÃ¢â‚¬Â¦,793628702252888064,neutral,0.5065690875053406
1,@ABCNews re https://t.co/dRBFT1c8Zv why should we invest in retirement when there's a high chance we'll die young from climate change?,793628849607016449,negative,0.715229868888855
2,"RT @Alex_Verbeek: Polar vortex is shifting due to climate change: extending winter 

https://t.co/MB3jpJY3Mn #climate #weatherÃ¢â‚¬Â¦",793628870813581312,neutral,0.9036598801612854
0,"RT @MimsyYamaguchi: @ScottWalker Affordable Care Act, legalization of same-sex marriage, Recovery Act, Paris Agreement on climate change, mÃ¢â‚¬Â¦",793628967316037632,neutral,0.9066178798675537
2,"RT @thinkprogress: Brace yourself for a bitterly cold winter, as climate change shifts the polar vortex https://t.co/TKrnPz6LIx https://t.cÃ¢â‚¬Â¦",793629388382220288,neutral,0.6195722222328186
-1,"Asshole Leo dick-crappio made a climate change film(yawn). No one cares. Still, I put him on lifetime shunlist. https://t.co/LYYIJDsSD1",793630348231847937,negative,0.9291391968727112
0,RT @RichieBandRich2: 75 degrees in Chicago on November 1st...global warming but aye it's bussin,793630536673665025,neutral,0.6867684721946716
1,I can't believe people actually believe climate change isn't real. Wow. We do deserve to become extinct.,793632218035793920,negative,0.9084985852241516
0,"RT @MimsyYamaguchi: @ScottWalker Affordable Care Act, legalization of same-sex marriage, Recovery Act, Paris Agreement on climate change, mÃ¢â‚¬Â¦",793633464377499648,neutral,0.9066178798675537
2,RT @WDeanShook: Top university stole millions from taxpayers by faking global warming research - https://t.co/BCXPHKoarg https://t.co/e01diÃ¢â‚¬Â¦,793634749873004544,negative,0.6994423866271973
1,"RT @PimpBillClinton: .@algore gotta admit you were right about global warming, dawg. It's November and it's hotter than two chicks kissing.Ã¢â‚¬Â¦",793635711211622400,neutral,0.5062947273254395
1,"RT @Salon: When China calls out Donald Trump on climate change, you know itÃ¢â‚¬â„¢s bad https://t.co/hKNbvYxx8M",793635918687068160,negative,0.7327733635902405
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793639154793840640,neutral,0.8241775035858154
1,"RT @DrJillStein: Trump pretends not to believe in climate change, but he's buying a wall to protect his Ireland golf course from rising seaÃ¢â‚¬Â¦",793639985933004800,neutral,0.6876672506332397
2,"RT @thinkprogress: Brace yourself for a bitterly cold winter, as climate change shifts the polar vortex https://t.co/TKrnPz6LIx https://t.cÃ¢â‚¬Â¦",793645214527283201,neutral,0.6195722222328186
0,people touch the tippy top the the ice berg and think they can start global warming,793645361554268160,negative,0.5555788278579712
-1,@cathmckenna @COP22 @IISD_news more aviation fuel burned impacting the climate change hoax,793645632971939840,negative,0.7078835964202881
0,RT @DebraMessing: #AlGore &amp; climate change https://t.co/C5POR7dDnJ,793646936456777728,neutral,0.8814414739608765
0,"Except this one chick who's watching that Leonardo DiCaprio documentary about climate change.
#Boo #NoChicagoPride #ScienceIsBad",793647109027356672,negative,0.7109677791595459
1,But seriously. This episode was from 2000 and they were debating climate change. 16 years later and how is that stiÃ¢â‚¬Â¦ https://t.co/glzXLQqFGU,793648202423554049,negative,0.5221972465515137
0,RT @KKelseyBITCHH_: Polar bears for global warming https://t.co/8JsbiG0TfP,793656085190246401,neutral,0.8351821303367615
0,RT @KKelseyBITCHH_: Polar bears for global warming https://t.co/8JsbiG0TfP,793657949164036096,neutral,0.8351821303367615
1,RT @maggieeeng: people who complain about how hot it is outside still but deny global warming https://t.co/Mqa9HK88JQ,793659333368131585,negative,0.5503522157669067
1,RT @NatGeoChannel: Join @LeoDiCaprio as he searches for answers on the issue of climate change. #BeforeTheFlood starts now! https://t.co/qcÃ¢â‚¬Â¦,793660002808438784,neutral,0.7624019384384155
1,"I'm just gonna put this out there.. If you don't believe in climate change or that racism doesn't exist, just unfollow me from life.",793660453868142593,negative,0.838946521282196
0,RT @MichaelGerrard: Our new easier-to-use website full of materials on climate change and the law https://t.co/MneypsUczM,793660550081187840,neutral,0.6061046123504639
1,"RT @tarotgod: when will ppl understand that global warming, deforestation, &amp; consumption of animal products is a bigger threat to the earthÃ¢â‚¬Â¦",793661845953392641,negative,0.8273453116416931
1,RT @Amplitude350Lee: This is nuts. The 'Green Party' is endorsing a man who doesn't believe in climate change. I guess they got the 'gÃ¢â‚¬Â¦,793662953614487555,negative,0.8142642974853516
1,RT @ClimateCentral: Here's how climate change will affect sea level rise (and flood cities) as the world warms https://t.co/btLitj44uUÃ¢â‚¬Â¦,793663575210418176,neutral,0.8606005907058716
1,RT @CarmenObied: #BeforeTheFlood: Watch new documentary on tackling climate change. It's all up to us. @NatGeo @LeoDiCaprioÃ¢â‚¬Â¦,793663702297743360,neutral,0.8564395904541016
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793663715430150144,neutral,0.8241775035858154
1,@AchmarBinSchibi @anagama #DonaldTrump and #HillaryClinton need to get the message that the answer to global warming is not nuclear winter!Ã°Å¸Ëœâ€ ,793664532036067328,negative,0.6419407725334167
0,@SouthJerzMick global warming. Look up the origin - agenda 21 - 'one common enemy.',793665497023774720,neutral,0.5318484306335449
1,"RT @Salon: When China calls out Donald Trump on climate change, you know itÃ¢â‚¬â„¢s bad https://t.co/qx1Xep7k82",793665768508395520,negative,0.7273645997047424
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793666086088667136,neutral,0.8241775035858154
1,RT @ZosteraR: The ocean is losing its breath Ã¢â‚¬â€œ and climate change is making it worse https://t.co/w0mzbdwYtj #oceanpessimism,793666922466402304,negative,0.8589810729026794
0,"@AQUILOGY took me a while to get to this, thanks so much. scary how 'climate change' has sort of lost its sexiness in the media meanwhile...",793668930824966148,negative,0.4300249218940735
0,RT @imcarolanne: my heart says nice weather but my brain is saying global warming https://t.co/zzObGqpmzA,793671016283115520,neutral,0.5892993807792664
1,RT @Food_Tank: Plant-based protein increases food security &amp; helps mitigate climate change: https://t.co/avhaUucW6z @GoodFoodInst https://tÃ¢â‚¬Â¦,793671225071562752,positive,0.7383134961128235
0,"RT @Total_CardsMove: 'It's so warm outside because of climate change.'

HA don't be naive. We all know it's because the Cubs are in the WSÃ¢â‚¬Â¦",793672575993864196,neutral,0.6923055052757263
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793674339925106688,neutral,0.8241775035858154
1,RT @unisdr: Is India in the throes of a fever outbreak? Urbanisation and climate change help spread of mosquito #switch2sendai https://t.coÃ¢â‚¬Â¦,793676241672900608,neutral,0.6257718205451965
0,"RT @fiscal_penalty: Despite the global warming, Alaska has had very little, if any, warming since 1977 (except Barrow), as shown below: httÃ¢â‚¬Â¦",793676934865563648,neutral,0.7673620581626892
0,"RT @fiscal_penalty: Despite the global warming, Alaska has had very little, if any, warming since 1977 (except Barrow), as shown below: httÃ¢â‚¬Â¦",793676935331053568,neutral,0.7673620581626892
0,"RT @fiscal_penalty: Despite the global warming, Alaska has had very little, if any, warming since 1977 (except Barrow), as shown below: httÃ¢â‚¬Â¦",793676936018956288,neutral,0.7673620581626892
0,"RT @fiscal_penalty: Despite the global warming, Alaska has had very little, if any, warming since 1977 (except Barrow), as shown below: httÃ¢â‚¬Â¦",793676936165851136,neutral,0.7673620581626892
1,RT @gillymac02: Whether you believe in climate change or not it's common fucking sense that we can't live without clean water and oxygen??,793678069324255232,negative,0.7267967462539673
0,"@Karoli @morgfair @OsborneInk @dailykos 
Putin got to you too Jill ! 
Trump doesn't believe in climate change at all 
Thinks it's s hoax",793678156125315072,negative,0.7128487825393677
1,RT @savbrock: It's almost 90 degrees outside on Halloween and some of y'all are still denying the legitimacy of global warming Ã°Å¸Â¤â€,793680191629381632,negative,0.7388360500335693
0,RT @weshootpeople: Leonardo DiCaprio is on a mission to fight against climate change. 'Before The Flood' [whole film] https://t.co/R1vioIiaÃ¢â‚¬Â¦,793681777453740032,neutral,0.5767589211463928
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793682952597143552,neutral,0.8241775035858154
1,"RT @robdromb: Toomey opposes Abortion, Gay Marriage, pro-business, anti-consumer, anti-worker, anti-poor, denies climate change.

VOTE @KatÃ¢â‚¬Â¦",793683103755542529,negative,0.6413707733154297
0,RT @KKelseyBITCHH_: Polar bears for global warming https://t.co/8JsbiG0TfP,793688347034005505,neutral,0.8351821303367615
2,@amcp World Business Report crid:3t1ir7 ... Food and Rural Affairs Committee says climate change could bring heavier rain fall in ...,793691012241715200,neutral,0.5860117673873901
1,"Guys, go watch National Geographic / L. DiCaprio's doc on climate change, Before the Flood. It's free so no excuses. https://t.co/sNqiOes2UL",793691146866139136,positive,0.8513571619987488
2,Clinton: Trump called climate change a Chinese hoax | Daily USA News - https://t.co/8Z0Ar80U0f https://t.co/DvTgrGEDmu,793694214450053121,neutral,0.6652886271476746
1,"RT @Fusion: Imagine, if you will, a world where the media covered climate change the way it covers Hillary's emails:Ã¢â‚¬Â¦",793694595662118912,neutral,0.631447970867157
1,"RT @tarotgod: when will ppl understand that global warming, deforestation, &amp; consumption of animal products is a bigger threat to the earthÃ¢â‚¬Â¦",793694967810039808,negative,0.8273453116416931
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793695423470809090,neutral,0.8241775035858154
1,"RT @Fusion: Imagine, if you will, a world where the media covered climate change the way it covers Hillary's emails:Ã¢â‚¬Â¦",793695462947561472,neutral,0.631447970867157
1,How do people argue climate change??,793695557722083328,negative,0.5424931645393372
0,RT @UN: Starts today in Marrakesh: @UNESCO conf. on indigenous knowledge &amp; climate change https://t.co/obyaU13EWRÃ¢â‚¬Â¦,793696626950934528,neutral,0.9170278906822205
1,"Standing Rock, climate change, bees becoming endangered, political corruption, &amp; ppl still would rather watch the Kardashians and be sheep.Ã°Å¸â€˜ï†",793698398733946880,negative,0.8678034543991089
1,"RT @SawatdeeNetwork: Harvest the sun during drought and the rain during floods, flow with the current of climate change. https://t.co/l2JOCÃ¢â‚¬Â¦",793698936414347264,neutral,0.8907608985900879
1,RT @rabihalameddine: Trump calls global warming a Chinese hoax. Clinton emails.,793701660203724800,negative,0.5358225703239441
1,"RT @Salon: When China calls out Donald Trump on climate change, you know itÃ¢â‚¬â„¢s bad https://t.co/qx1Xep7k82",793702451199275008,negative,0.7273645997047424
1,Adapting to climate change a major challenge for forests https://t.co/SZkvzQfzhz,793704077414830081,neutral,0.6798559427261353
